TransactionID,AccountID,TransactionDate,Amount,TransactionType,PaymentMode,Location,DeviceID,DeviceType,IP_Address,Merchant,FraudFlag,FraudType
T00647,A0014,06-04-2026 05:46,56869,Debit,Wallet,Delhi,D18450,Laptop,10.175.248.108,Paytm,No,Normal
T00648,A0090,01-05-2026 03:17,71544,Debit,Wallet,Mumbai,D93914,iPhone,10.163.16.194,Amazon,No,Normal
T00649,A0008,24-04-2026 13:30,27820,Debit,Wallet,Delhi,D43039,iPhone,10.42.72.35,Amazon,No,Normal
T00650,A0036,26-04-2026 02:19,59268,Credit,Card,Chennai,D44006,iPhone,10.27.47.219,AppleStore,No,Normal
T00651,A0044,20-04-2026 05:12,63227,Credit,Card,Chennai,D67250,Laptop,10.199.5.101,Paytm,No,Normal
T00652,A0010,08-05-2026 19:09,41586,Debit,Card,Bengaluru,D29331,Tablet,10.162.58.208,SteamGames,No,Normal
T00653,A0034,04-05-2026 23:00,16578,Credit,UPI,Pune,D38655,iPhone,10.215.85.193,Casino247,No,Normal
T00654,A0028,23-04-2026 06:12,1983,Credit,NetBanking,Pune,D49576,Laptop,10.63.255.233,BetZone,No,Normal
T00655,A0053,27-04-2026 11:22,55916,Credit,UPI,Mumbai,D70138,Tablet,10.191.90.83,CryptoX,No,Normal
T00656,A0070,28-04-2026 12:18,89265,Credit,NetBanking,Chennai,D91313,Android,10.44.53.45,SteamGames,No,Normal
T00657,A0084,02-04-2026 19:59,65164,Debit,Wallet,Hyderabad,D86183,Android,10.148.215.108,Flipkart,No,Normal
T00658,A0029,30-04-2026 17:24,61648,Debit,NetBanking,Kolkata,D70810,Tablet,10.202.3.191,Zomato,No,Normal
T00659,A0029,03-05-2026 09:17,34768,Credit,Wallet,Chennai,D41661,Android,10.212.16.7,SteamGames,No,Normal
T00660,A0004,10-04-2026 11:53,78736,Credit,NetBanking,Mumbai,D84997,Tablet,10.123.200.98,CryptoX,No,Normal
T00661,A0079,26-04-2026 01:51,56343,Debit,Wallet,Chennai,D32769,Tablet,10.162.81.223,BetZone,No,Normal
T00662,A0030,07-04-2026 22:51,15615,Credit,NetBanking,Kolkata,D82470,iPhone,10.165.104.47,CryptoX,No,Normal
T00663,A0012,02-04-2026 13:00,77863,Debit,UPI,Hyderabad,D81260,Android,10.195.12.66,ForexHub,No,Normal
T00664,A0059,11-05-2026 20:49,31520,Debit,NetBanking,Mumbai,D80178,iPhone,10.193.133.26,Swiggy,No,Normal
T00665,A0036,06-04-2026 04:40,76037,Debit,UPI,Bengaluru,D88105,Android,10.54.72.144,SteamGames,No,Normal
T00666,A0034,12-04-2026 02:04,47469,Debit,Wallet,Pune,D74361,Android,10.211.37.249,Casino247,No,Normal
T00667,A0081,05-04-2026 06:43,41202,Credit,Card,Mumbai,D49158,Android,10.91.16.60,Paytm,No,Normal
T00668,A0044,23-04-2026 15:39,757,Debit,NetBanking,Pune,D35276,Android,10.11.78.110,CryptoX,No,Normal
T00669,A0047,08-04-2026 06:01,28904,Debit,Card,Delhi,D45870,Tablet,10.102.47.178,Swiggy,No,Normal
T00670,A0091,06-05-2026 20:18,65085,Credit,Wallet,Mumbai,D42780,iPhone,10.101.143.201,AppleStore,No,Normal
T00671,A0014,08-05-2026 18:19,27078,Credit,Wallet,Bengaluru,D65540,Laptop,10.163.55.196,ForexHub,No,Normal
T00672,A0055,13-04-2026 18:22,8523,Credit,Card,Pune,D77024,Laptop,10.209.150.180,SteamGames,No,Normal
T00673,A0051,02-04-2026 03:11,56380,Debit,NetBanking,Mumbai,D19521,iPhone,10.190.190.74,Myntra,No,Normal
T00674,A0100,21-04-2026 03:00,1528,Credit,Card,Bengaluru,D84379,Laptop,10.119.33.197,AppleStore,No,Normal
T00675,A0037,09-05-2026 06:33,73625,Credit,UPI,Hyderabad,D94707,Tablet,10.222.162.163,Flipkart,No,Normal
T00676,A0026,13-04-2026 01:51,6233,Credit,Wallet,Pune,D26265,Tablet,10.87.167.196,GooglePay,No,Normal
T00677,A0031,07-05-2026 00:18,75565,Debit,Wallet,Delhi,D27178,Tablet,10.18.20.172,SteamGames,No,Normal
T00678,A0083,02-04-2026 02:30,54505,Credit,NetBanking,Delhi,D55327,Tablet,10.40.160.252,Casino247,No,Normal
T00679,A0079,04-04-2026 12:19,64762,Debit,NetBanking,Hyderabad,D23466,Android,10.114.24.5,GooglePay,No,Normal
T00680,A0018,07-04-2026 01:55,239229,Credit,UPI,Chennai,D16880,Laptop,10.22.56.24,CryptoX,Yes,Midnight Transaction
T00681,A0039,05-04-2026 08:21,49849,Credit,Card,Mumbai,D86474,Tablet,10.61.64.163,BetZone,No,Normal
T00682,A0019,08-05-2026 13:40,16139,Debit,Wallet,Chennai,D74238,Laptop,10.164.247.115,SteamGames,No,Normal
T00683,A0012,17-04-2026 09:45,73305,Debit,Card,Chennai,D20225,Android,10.253.30.108,Myntra,No,Normal
T00684,A0002,14-04-2026 14:52,64016,Debit,NetBanking,Mumbai,D87401,Laptop,10.159.232.78,Zomato,No,Normal
T00685,A0065,07-04-2026 04:14,50638,Credit,Card,Kolkata,D62455,iPhone,10.35.142.216,Myntra,No,Normal
T00686,A0022,20-04-2026 18:41,60518,Debit,UPI,Mumbai,D12174,Tablet,10.95.136.14,Swiggy,No,Normal
T00687,A0061,04-05-2026 14:22,72229,Debit,NetBanking,Bengaluru,D37795,iPhone,10.203.220.170,Flipkart,No,Normal
T00688,A0007,29-04-2026 08:23,85116,Credit,Wallet,Mumbai,D48535,iPhone,10.206.90.141,Amazon,No,Normal
T00689,A0068,09-05-2026 15:33,89381,Debit,Card,Pune,D38780,Android,10.27.18.136,Flipkart,No,Normal
T00690,A0031,05-04-2026 17:06,81393,Credit,Wallet,Bengaluru,D23278,iPhone,10.137.253.105,Zomato,No,Normal
T00691,A0022,14-04-2026 11:40,78259,Credit,UPI,Pune,D34258,Tablet,10.156.122.87,AppleStore,No,Normal
T00692,A0041,05-04-2026 05:11,18690,Debit,Wallet,Bengaluru,D53785,Android,10.90.135.39,GooglePay,No,Normal
T00693,A0022,01-04-2026 19:22,231,Credit,Card,Bengaluru,D24337,Android,10.8.148.116,BetZone,No,Normal
T00694,A0068,03-05-2026 05:48,12408,Debit,NetBanking,Kolkata,D53997,Tablet,10.251.179.131,ForexHub,No,Normal
T00695,A0085,02-05-2026 08:23,46319,Credit,NetBanking,Hyderabad,D97023,Tablet,10.57.138.10,Amazon,No,Normal
T00696,A0019,27-04-2026 07:42,65351,Debit,Card,Hyderabad,D66455,Laptop,10.105.45.99,Myntra,No,Normal
T00697,A0049,11-05-2026 03:17,89071,Credit,Card,Delhi,D99006,Laptop,10.169.200.213,SteamGames,No,Normal
T00698,A0036,20-04-2026 06:02,45093,Debit,Wallet,Kolkata,D69641,Laptop,10.147.56.4,CryptoX,No,Normal
T00699,A0064,10-04-2026 14:43,38082,Debit,NetBanking,Bengaluru,D47782,Android,10.150.7.232,CryptoX,No,Normal
T00700,A0006,14-04-2026 09:52,7072,Credit,NetBanking,Pune,D66403,Laptop,10.0.25.128,Flipkart,No,Normal
T00701,A0018,23-04-2026 09:50,87305,Debit,UPI,Chennai,D45477,iPhone,10.100.221.41,CryptoX,No,Normal
T00702,A0038,15-04-2026 01:30,32701,Credit,Wallet,Bengaluru,D22863,Laptop,10.154.159.88,Myntra,No,Normal
T00703,A0073,28-04-2026 21:56,75881,Debit,Card,Delhi,D27785,Tablet,10.102.154.156,ForexHub,No,Normal
T00704,A0011,20-04-2026 18:59,71643,Debit,Wallet,Kolkata,D67264,Android,10.70.226.160,GooglePay,No,Normal
T00705,A0065,23-04-2026 14:22,55216,Credit,Wallet,Pune,D83257,Android,10.215.45.71,GooglePay,No,Normal
T00706,A0079,20-04-2026 07:37,16782,Credit,UPI,Kolkata,D61466,iPhone,10.206.3.236,Myntra,No,Normal
T00707,A0098,04-05-2026 14:53,7268,Credit,UPI,Delhi,D87901,Android,10.148.246.169,Flipkart,No,Normal
T00708,A0008,08-04-2026 23:37,7049,Debit,Card,Hyderabad,D74920,iPhone,10.114.79.154,CryptoX,No,Normal
T00709,A0081,20-04-2026 23:59,63664,Debit,UPI,Pune,D10004,iPhone,10.61.49.126,ForexHub,No,Normal
T00710,A0027,07-04-2026 15:01,58271,Credit,UPI,Pune,D49311,Tablet,10.247.94.120,CryptoX,No,Normal
T00711,A0070,17-04-2026 19:43,86366,Debit,Wallet,Mumbai,D93387,Android,10.94.72.123,Casino247,No,Normal
T00712,A0022,03-05-2026 23:44,62511,Credit,NetBanking,Delhi,D97495,Android,10.252.188.140,Zomato,No,Normal
T00713,A0051,25-04-2026 22:51,54743,Credit,Card,Pune,D47148,Tablet,10.61.199.5,GooglePay,No,Normal
T00714,A0075,20-04-2026 01:41,81348,Credit,UPI,Delhi,D28258,Tablet,10.234.141.4,SteamGames,No,Normal
T00715,A0021,23-04-2026 16:54,27727,Credit,Wallet,Hyderabad,D18226,iPhone,10.77.180.173,CryptoX,No,Normal
T00716,A0059,09-04-2026 08:50,39805,Credit,UPI,Kolkata,D94559,Tablet,10.192.241.92,SteamGames,No,Normal
T00717,A0074,03-05-2026 21:33,42577,Credit,Wallet,Pune,D15888,Android,10.81.118.49,Swiggy,No,Normal
T00718,A0086,07-04-2026 15:59,42522,Debit,Card,Pune,D32806,Tablet,10.215.32.31,GooglePay,No,Normal
T00719,A0079,17-04-2026 03:02,9652,Credit,NetBanking,Hyderabad,D92744,Android,10.89.164.55,AppleStore,No,Normal
T00720,A0090,29-04-2026 03:08,252612,Credit,NetBanking,Mumbai,D36370,iPhone,10.222.98.44,Casino247,Yes,Midnight Transaction
T00721,A0075,02-04-2026 20:42,4456,Debit,UPI,Delhi,D63480,Android,10.174.94.254,Zomato,No,Normal
T00722,A0025,14-04-2026 18:52,46251,Credit,Card,Kolkata,D18802,Tablet,10.218.192.36,CryptoX,No,Normal
T00723,A0073,06-04-2026 04:50,13326,Debit,Wallet,Mumbai,D16747,Laptop,10.11.114.148,Netflix,No,Normal
T00724,A0033,25-04-2026 22:22,20791,Credit,UPI,Hyderabad,D85413,iPhone,10.159.204.29,Casino247,No,Normal
T00725,A0070,08-04-2026 18:30,85720,Debit,UPI,Delhi,D65234,Laptop,10.102.171.30,Netflix,No,Normal
T00726,A0018,14-04-2026 17:52,87044,Debit,Card,Bengaluru,D19556,Android,10.177.36.213,Myntra,No,Normal
T00727,A0077,10-05-2026 02:56,17069,Credit,UPI,Pune,D14666,Tablet,10.115.179.220,GooglePay,No,Normal
T00728,A0062,20-04-2026 07:01,3554,Debit,Wallet,Chennai,D99600,Android,10.246.26.198,Amazon,No,Normal
T00729,A0099,25-04-2026 22:08,56045,Debit,UPI,Bengaluru,D25465,Laptop,10.180.99.175,AppleStore,No,Normal
T00730,A0056,04-04-2026 07:14,1417,Debit,Wallet,Chennai,D80283,Android,10.7.127.29,BetZone,No,Normal
T00731,A0010,04-04-2026 04:28,5830,Credit,NetBanking,Hyderabad,D95879,iPhone,10.149.66.203,Netflix,No,Normal
T00732,A0062,08-04-2026 21:04,71356,Debit,Wallet,Chennai,D56787,iPhone,10.227.154.187,Netflix,No,Normal
T00733,A0100,06-05-2026 09:55,69154,Credit,NetBanking,Chennai,D80964,Android,10.27.177.210,Zomato,No,Normal
T00734,A0091,10-05-2026 15:17,18074,Debit,NetBanking,Chennai,D82478,iPhone,10.62.190.72,Zomato,No,Normal
T00735,A0005,16-04-2026 22:28,59575,Debit,UPI,Bengaluru,D14424,Laptop,10.142.196.153,ForexHub,No,Normal
T00736,A0011,04-04-2026 08:54,65027,Debit,Wallet,Bengaluru,D68198,Android,10.114.105.194,Paytm,No,Normal
T00737,A0024,28-04-2026 17:03,4203,Credit,UPI,Hyderabad,D54068,Laptop,10.110.14.174,Netflix,No,Normal
T00738,A0093,10-05-2026 13:55,7586,Debit,Wallet,Chennai,D98862,Laptop,10.237.217.133,ForexHub,No,Normal
T00739,A0021,25-04-2026 14:47,17384,Debit,NetBanking,Kolkata,D99469,Laptop,10.43.127.151,Zomato,No,Normal
T00740,A0044,07-05-2026 12:02,47508,Credit,NetBanking,Kolkata,D95594,Android,10.63.157.164,Netflix,No,Normal
T00741,A0034,12-04-2026 14:29,1262,Credit,UPI,Delhi,D72941,iPhone,10.209.29.40,GooglePay,No,Normal
T00742,A0036,10-05-2026 17:20,23667,Credit,NetBanking,Delhi,D74871,iPhone,10.116.89.75,GooglePay,No,Normal
T00743,A0080,04-04-2026 07:07,24250,Credit,NetBanking,Pune,D82536,iPhone,10.31.132.131,Amazon,No,Normal
T00744,A0003,23-04-2026 17:45,30862,Credit,UPI,Pune,D76445,Tablet,10.57.39.121,BetZone,No,Normal
T00745,A0027,21-04-2026 18:23,89362,Credit,UPI,Chennai,D65898,Laptop,10.73.12.167,Casino247,No,Normal
T00746,A0078,24-04-2026 10:26,49214,Credit,NetBanking,Hyderabad,D14083,iPhone,10.188.22.148,SteamGames,No,Normal
T00747,A0020,08-05-2026 00:06,41139,Credit,Card,Bengaluru,D86373,Android,10.76.195.40,Zomato,No,Normal
T00748,A0010,15-04-2026 18:32,71957,Credit,UPI,Kolkata,D79174,Android,10.241.225.162,SteamGames,No,Normal
T00749,A0035,13-04-2026 18:18,43181,Debit,NetBanking,Mumbai,D69745,Laptop,10.59.123.227,Zomato,No,Normal
T00750,A0094,27-04-2026 11:05,66375,Debit,NetBanking,Chennai,D73459,iPhone,10.229.214.117,CryptoX,No,Normal
T00751,A0073,09-04-2026 17:15,88456,Debit,NetBanking,Kolkata,D47602,Laptop,10.160.60.41,Paytm,No,Normal
T00752,A0053,27-04-2026 16:09,83020,Debit,Card,Bengaluru,D12033,iPhone,10.61.214.134,GooglePay,No,Normal
T00753,A0098,06-05-2026 22:59,13337,Debit,UPI,Kolkata,D66547,Android,10.85.37.67,AppleStore,No,Normal
T00754,A0066,04-05-2026 12:57,16805,Credit,Card,Chennai,D48455,Android,10.172.172.55,Myntra,No,Normal
T00755,A0093,03-04-2026 02:47,58937,Credit,Wallet,Chennai,D67106,Laptop,10.244.68.93,Myntra,No,Normal
T00756,A0093,08-05-2026 16:05,77898,Credit,Wallet,Bengaluru,D52000,Tablet,10.90.143.49,Amazon,No,Normal
T00757,A0030,20-04-2026 15:21,67953,Credit,NetBanking,Delhi,D60340,Laptop,10.91.73.21,BetZone,No,Normal
T00758,A0095,14-04-2026 13:33,80771,Credit,UPI,Delhi,D47328,iPhone,10.60.147.140,BetZone,No,Normal
T00759,A0063,29-04-2026 07:56,34103,Debit,Card,Chennai,D46520,iPhone,10.49.105.86,Netflix,No,Normal
T00760,A0004,09-05-2026 01:57,406044,Credit,Card,Delhi,D84863,Tablet,10.227.64.232,CryptoX,Yes,High Amount
T00761,A0038,08-04-2026 22:45,15820,Credit,Wallet,Bengaluru,D44479,Android,10.70.142.59,Casino247,No,Normal
T00762,A0046,06-04-2026 23:50,9845,Credit,Card,Hyderabad,D53953,Laptop,10.232.37.161,AppleStore,No,Normal
T00763,A0005,28-04-2026 03:59,68427,Credit,Card,Kolkata,D83160,Android,10.4.125.70,ForexHub,No,Normal
T00764,A0076,25-04-2026 07:43,61718,Debit,Wallet,Kolkata,D34524,Tablet,10.144.67.101,Netflix,No,Normal
T00765,A0082,06-04-2026 16:54,28174,Debit,Wallet,Pune,D74315,iPhone,10.91.19.214,AppleStore,No,Normal
T00766,A0089,17-04-2026 19:24,30864,Credit,Wallet,Hyderabad,D96106,iPhone,10.153.118.149,BetZone,No,Normal
T00767,A0086,02-05-2026 15:50,78460,Credit,Wallet,Delhi,D22652,iPhone,10.57.147.214,Paytm,No,Normal
T00768,A0058,21-04-2026 07:42,23194,Credit,NetBanking,Chennai,D24881,Laptop,10.203.65.247,Flipkart,No,Normal
T00769,A0063,09-05-2026 13:43,38232,Credit,Card,Kolkata,D63609,Android,10.165.133.162,Amazon,No,Normal
T00770,A0053,26-04-2026 14:27,7260,Credit,Wallet,Chennai,D38697,Laptop,10.23.157.229,Netflix,No,Normal
T00771,A0053,15-04-2026 18:56,27127,Debit,NetBanking,Mumbai,D89293,Android,10.10.194.46,CryptoX,No,Normal
T00772,A0100,22-04-2026 11:49,8418,Debit,Card,Delhi,D80185,iPhone,10.80.202.117,CryptoX,No,Normal
T00773,A0038,11-04-2026 11:21,72576,Debit,UPI,Pune,D12625,Android,10.203.248.21,Zomato,No,Normal
T00774,A0021,19-04-2026 09:01,32515,Debit,NetBanking,Chennai,D26206,Tablet,10.205.67.138,SteamGames,No,Normal
T00775,A0011,05-04-2026 02:32,54544,Debit,UPI,Chennai,D81001,iPhone,10.48.200.99,AppleStore,No,Normal
T00776,A0078,20-04-2026 10:27,3171,Credit,NetBanking,Bengaluru,D36563,Android,10.135.241.192,AppleStore,No,Normal
T00777,A0038,28-04-2026 02:14,36611,Credit,NetBanking,Chennai,D79888,iPhone,10.195.8.254,CryptoX,No,Normal
T00778,A0094,26-04-2026 11:48,14295,Credit,Card,Hyderabad,D13262,Tablet,10.118.228.189,AppleStore,No,Normal
T00779,A0062,07-05-2026 03:41,18944,Debit,UPI,Hyderabad,D32184,iPhone,10.250.127.42,Myntra,No,Normal
T00780,A0019,26-04-2026 19:53,74370,Debit,UPI,Kolkata,D74673,Laptop,10.210.159.172,CryptoX,No,Normal
T00781,A0020,03-04-2026 10:44,53385,Debit,NetBanking,Chennai,D37423,Tablet,10.255.160.120,BetZone,No,Normal
T00782,A0042,30-04-2026 22:30,10773,Debit,Wallet,Chennai,D20158,Tablet,10.65.6.82,CryptoX,No,Normal
T00783,A0067,08-04-2026 05:12,14998,Debit,Wallet,Bengaluru,D32376,Tablet,10.71.214.204,Casino247,No,Normal
T00784,A0002,19-04-2026 03:27,88794,Credit,NetBanking,Hyderabad,D58710,iPhone,10.72.148.104,AppleStore,No,Normal
T00785,A0079,24-04-2026 16:38,60770,Debit,NetBanking,Chennai,D27739,iPhone,10.242.5.162,GooglePay,No,Normal
T00786,A0054,12-04-2026 04:30,40973,Debit,Card,Chennai,D22300,Tablet,10.169.48.31,Amazon,No,Normal
T00787,A0080,30-04-2026 19:10,83506,Debit,NetBanking,Chennai,D11851,iPhone,10.140.145.218,Myntra,No,Normal
T00788,A0075,20-04-2026 11:39,33490,Debit,UPI,Hyderabad,D29978,Android,10.110.143.91,Paytm,No,Normal
T00789,A0034,07-05-2026 03:08,77080,Credit,NetBanking,Hyderabad,D87616,Laptop,10.242.107.86,CryptoX,No,Normal
T00790,A0001,15-04-2026 06:05,80699,Debit,Card,Mumbai,D72320,Android,10.165.39.26,ForexHub,No,Normal
T00791,A0018,03-05-2026 14:27,42972,Credit,UPI,Mumbai,D83419,Tablet,10.193.197.242,GooglePay,No,Normal
T00792,A0046,20-04-2026 16:20,79448,Debit,Card,Chennai,D46403,iPhone,10.223.226.250,Flipkart,No,Normal
T00793,A0089,17-04-2026 21:07,85571,Credit,Card,Pune,D57931,Tablet,10.177.217.109,Paytm,No,Normal
T00794,A0079,06-05-2026 06:24,1498,Debit,Wallet,Delhi,D78944,iPhone,10.2.158.168,Swiggy,No,Normal
T00795,A0013,24-04-2026 08:32,79631,Credit,UPI,Chennai,D46038,Tablet,10.203.22.129,Amazon,No,Normal
T00796,A0036,11-05-2026 01:36,61809,Credit,Wallet,Mumbai,D72055,Android,10.19.189.14,Amazon,No,Normal
T00797,A0079,10-04-2026 22:47,17355,Debit,Wallet,Kolkata,D25653,Android,10.227.31.160,Casino247,No,Normal
T00798,A0013,05-05-2026 08:54,80578,Debit,NetBanking,Kolkata,D98079,Laptop,10.86.187.7,SteamGames,No,Normal
T00799,A0086,26-04-2026 13:53,8158,Debit,Card,Kolkata,D75735,iPhone,10.136.42.88,SteamGames,No,Normal
T00800,A0057,03-04-2026 08:38,240685,Credit,NetBanking,Hyderabad,D55964,Android,10.174.238.44,CryptoX,Yes,Rapid Location Change
T00801,A0073,30-04-2026 02:07,24020,Debit,Card,Delhi,D87483,Android,10.86.5.111,Flipkart,No,Normal
T00802,A0082,24-04-2026 14:05,32439,Credit,Card,Chennai,D27397,Laptop,10.27.194.146,AppleStore,No,Normal
T00803,A0023,18-04-2026 04:36,29717,Debit,NetBanking,Mumbai,D33214,Laptop,10.132.225.135,Paytm,No,Normal
T00804,A0012,02-05-2026 11:37,84225,Credit,Card,Pune,D86706,Tablet,10.79.107.222,Myntra,No,Normal
T00805,A0045,19-04-2026 06:21,72400,Credit,UPI,Hyderabad,D37619,Laptop,10.111.239.133,CryptoX,No,Normal
T00806,A0005,08-04-2026 16:42,62386,Debit,Wallet,Hyderabad,D52335,Laptop,10.193.17.165,Swiggy,No,Normal
T00807,A0090,07-04-2026 20:22,20907,Credit,Wallet,Delhi,D54128,Android,10.95.183.156,Amazon,No,Normal
T00808,A0021,30-04-2026 17:11,57641,Credit,Wallet,Chennai,D62341,Tablet,10.124.129.191,Amazon,No,Normal
T00809,A0077,22-04-2026 15:43,5359,Debit,UPI,Bengaluru,D65822,Laptop,10.205.14.83,Netflix,No,Normal
T00810,A0066,11-04-2026 09:56,68792,Debit,Card,Mumbai,D96954,Laptop,10.27.46.158,AppleStore,No,Normal
T00811,A0099,10-04-2026 11:29,60470,Debit,Card,Mumbai,D32553,Laptop,10.157.41.94,Swiggy,No,Normal
T00812,A0031,14-04-2026 13:05,20303,Credit,UPI,Bengaluru,D30883,Laptop,10.51.241.201,Zomato,No,Normal
T00813,A0090,14-04-2026 15:42,60849,Debit,UPI,Bengaluru,D26843,Laptop,10.68.204.167,Casino247,No,Normal
T00814,A0037,28-04-2026 19:25,45564,Credit,UPI,Mumbai,D89760,iPhone,10.120.188.185,Flipkart,No,Normal
T00815,A0044,03-05-2026 00:39,52290,Debit,Card,Mumbai,D75529,iPhone,10.22.108.154,ForexHub,No,Normal
T00816,A0056,06-04-2026 10:24,55898,Debit,NetBanking,Delhi,D60700,Tablet,10.17.133.215,Swiggy,No,Normal
T00817,A0023,11-04-2026 12:43,14050,Credit,UPI,Delhi,D99923,Android,10.207.6.82,Casino247,No,Normal
T00818,A0041,09-04-2026 18:32,59697,Debit,Wallet,Chennai,D97843,Tablet,10.216.27.155,SteamGames,No,Normal
T00819,A0055,17-04-2026 23:40,59117,Credit,Wallet,Chennai,D53917,Laptop,10.57.91.217,BetZone,No,Normal
T00820,A0069,25-04-2026 21:05,44286,Credit,Card,Hyderabad,D90546,Tablet,10.222.24.237,Amazon,No,Normal
T00821,A0037,03-04-2026 03:55,48217,Debit,NetBanking,Delhi,D65797,Laptop,10.151.12.136,GooglePay,No,Normal
T00822,A0023,19-04-2026 11:26,42650,Credit,UPI,Hyderabad,D24638,Laptop,10.18.202.127,GooglePay,No,Normal
T00823,A0023,06-04-2026 17:06,19058,Credit,Wallet,Delhi,D55270,Tablet,10.124.234.20,AppleStore,No,Normal
T00824,A0010,21-04-2026 11:02,83699,Debit,Wallet,Hyderabad,D20323,Laptop,10.154.216.205,BetZone,No,Normal
T00825,A0003,12-04-2026 23:16,10491,Credit,UPI,Kolkata,D35119,Laptop,10.155.124.25,SteamGames,No,Normal
T00826,A0048,07-05-2026 15:13,36116,Debit,NetBanking,Hyderabad,D98006,Android,10.204.92.145,Paytm,No,Normal
T00827,A0035,01-04-2026 13:13,54406,Debit,NetBanking,Delhi,D70613,Laptop,10.49.113.115,ForexHub,No,Normal
T00828,A0003,21-04-2026 07:04,79964,Credit,Wallet,Chennai,D88018,Laptop,10.199.243.6,Netflix,No,Normal
T00829,A0044,22-04-2026 10:22,19993,Credit,Wallet,Mumbai,D79761,iPhone,10.199.130.206,GooglePay,No,Normal
T00830,A0005,07-05-2026 02:40,45359,Debit,Card,Chennai,D79414,Laptop,10.155.149.161,CryptoX,No,Normal
T00831,A0058,30-04-2026 00:09,21954,Credit,Wallet,Bengaluru,D13068,Laptop,10.251.120.192,BetZone,No,Normal
T00832,A0069,09-04-2026 12:38,12811,Credit,Card,Mumbai,D24500,Laptop,10.91.81.205,Flipkart,No,Normal
T00833,A0071,27-04-2026 11:48,78644,Credit,NetBanking,Kolkata,D57602,Android,10.162.200.115,Paytm,No,Normal
T00834,A0052,02-05-2026 14:18,20674,Debit,Wallet,Delhi,D10437,Laptop,10.237.88.50,GooglePay,No,Normal
T00835,A0050,08-05-2026 20:26,24856,Debit,Card,Mumbai,D89915,Android,10.209.11.166,Paytm,No,Normal
T00836,A0079,16-04-2026 05:36,89800,Debit,NetBanking,Pune,D88819,Tablet,10.98.82.234,GooglePay,No,Normal
T00837,A0048,16-04-2026 05:30,26286,Credit,Card,Delhi,D18495,Android,10.105.236.235,AppleStore,No,Normal
T00838,A0032,09-05-2026 14:15,60577,Debit,NetBanking,Kolkata,D30875,iPhone,10.236.35.3,Swiggy,No,Normal
T00839,A0096,03-04-2026 21:43,68226,Credit,Wallet,Pune,D64668,Laptop,10.61.12.224,Casino247,No,Normal
T00840,A0062,04-04-2026 09:51,359416,Credit,UPI,Pune,D29134,Laptop,10.57.86.187,ForexHub,Yes,Crypto Transaction
T00841,A0053,22-04-2026 04:58,63354,Debit,NetBanking,Pune,D53257,Android,10.234.251.125,ForexHub,No,Normal
T00842,A0097,17-04-2026 10:18,43440,Credit,NetBanking,Hyderabad,D46083,Android,10.71.75.147,GooglePay,No,Normal
T00843,A0004,15-04-2026 11:36,38270,Credit,Card,Hyderabad,D93085,Laptop,10.243.225.150,AppleStore,No,Normal
T00844,A0020,09-04-2026 04:38,50461,Credit,Card,Pune,D37742,Laptop,10.75.6.132,Casino247,No,Normal
T00845,A0047,03-05-2026 23:55,62617,Debit,NetBanking,Chennai,D30431,Laptop,10.191.193.248,Paytm,No,Normal
T00846,A0083,11-04-2026 16:30,49890,Debit,UPI,Delhi,D39468,Laptop,10.105.114.76,GooglePay,No,Normal
T00847,A0036,09-05-2026 23:50,25913,Credit,Wallet,Bengaluru,D84633,Android,10.116.103.186,SteamGames,No,Normal
T00848,A0086,03-04-2026 12:40,66608,Debit,NetBanking,Hyderabad,D80091,Android,10.28.228.126,Myntra,No,Normal
T00849,A0032,17-04-2026 23:11,32224,Debit,Wallet,Mumbai,D15273,Laptop,10.142.46.97,SteamGames,No,Normal
T00850,A0094,05-04-2026 04:33,27327,Debit,Card,Hyderabad,D86188,Tablet,10.237.50.26,Amazon,No,Normal
T00851,A0041,11-05-2026 02:12,58020,Debit,Wallet,Mumbai,D23090,iPhone,10.249.153.4,Flipkart,No,Normal
T00852,A0075,28-04-2026 03:46,84330,Debit,Wallet,Pune,D42997,Tablet,10.138.252.90,GooglePay,No,Normal
T00853,A0043,03-05-2026 15:32,39374,Credit,Card,Delhi,D46082,Laptop,10.225.57.93,SteamGames,No,Normal
T00854,A0063,01-04-2026 10:57,65083,Debit,Card,Pune,D66625,Laptop,10.48.226.175,GooglePay,No,Normal
T00855,A0082,05-05-2026 05:12,30482,Debit,NetBanking,Hyderabad,D50027,Laptop,10.241.52.153,Flipkart,No,Normal
T00856,A0079,14-04-2026 18:43,20598,Debit,Wallet,Kolkata,D32515,iPhone,10.80.166.242,Myntra,No,Normal
T00857,A0084,09-05-2026 13:49,30079,Credit,Wallet,Kolkata,D49795,Laptop,10.74.156.170,Netflix,No,Normal
T00858,A0094,23-04-2026 23:20,55844,Credit,Wallet,Pune,D62963,Android,10.209.181.71,Netflix,No,Normal
T00859,A0059,18-04-2026 00:52,27442,Credit,NetBanking,Kolkata,D58952,Android,10.164.218.195,Zomato,No,Normal
T00860,A0042,06-05-2026 17:47,28277,Credit,NetBanking,Pune,D19755,iPhone,10.82.166.245,ForexHub,No,Normal
T00861,A0093,08-05-2026 15:02,51226,Credit,Card,Delhi,D89522,Tablet,10.30.51.28,SteamGames,No,Normal
T00862,A0082,22-04-2026 08:34,37355,Debit,Wallet,Mumbai,D19697,Laptop,10.211.77.77,GooglePay,No,Normal
